THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z,CLASS
0.300851136,0.441450834,-0.012375337,0.344952583,0.371461391,-0.009165999,0.350793779,0.300290078,-0.00715487,0.317747623,0.274616152,-5.01E-05,0.330385089,0.337374181,0.026393101,0.34310323,0.288963825,0.009046592,0.334794849,0.334424794,-0.001178656,0.328013122,0.351480037,-0.004924506,0.29782632,0.330370456,0.025472425,0.305674791,0.283316493,0.004328533,0.30301106,0.34863624,-0.002768682,0.29859516,0.358676672,-0.000248026,0.263415039,0.330733091,0.01921328,0.269933969,0.286025047,-0.009797529,0.271885365,0.354384363,-0.005251883,0.266585648,0.368525833,0.007541519,0.224804312,0.335784644,0.012428306,0.240162373,0.301129401,-0.00274339,0.244287714,0.346197069,0.00698379,0.237701699,0.360731333,0.019620733,1
0.309667557,0.443295777,-0.01230491,0.354535162,0.374703079,-0.011177838,0.3589378,0.300894886,-0.011582486,0.324362934,0.273476362,-0.00752969,0.340463579,0.340146184,0.024453398,0.356636673,0.293530464,0.007053794,0.346851856,0.337161273,-0.004014221,0.339281172,0.354326099,-0.008908156,0.307677627,0.330569923,0.022604074,0.319250226,0.282855898,0.000511321,0.315114975,0.34709698,-0.007458123,0.309445113,0.360464931,-0.005451791,0.27313292,0.32958433,0.015843451,0.281636953,0.284309804,-0.01316507,0.283378512,0.351978034,-0.008524238,0.277254075,0.369183511,0.004225656,0.234143019,0.333978295,0.008577726,0.250624329,0.298448235,-0.006838988,0.253923327,0.343031794,0.003089426,0.246755987,0.358925104,0.015721893,1
0.325706214,0.440025121,-0.011307379,0.372275114,0.367676705,-0.009116516,0.376724541,0.293286264,-0.00837688,0.341495305,0.269304901,-0.003147204,0.355957896,0.327578813,0.021212574,0.373375475,0.284285724,0.003962588,0.362561762,0.334470212,-0.006139742,0.3534199,0.349528521,-0.010629758,0.323370934,0.319205016,0.018995203,0.337546259,0.276670903,-0.000338531,0.33216235,0.343482673,-0.005197022,0.324820489,0.351329118,-0.00239218,0.289121211,0.319396287,0.012057174,0.300658554,0.275232494,-0.014279111,0.300850123,0.345256805,-0.006493506,0.292619705,0.360008061,0.006894562,0.249628961,0.32338208,0.004530515,0.267208278,0.288581073,-0.009285841,0.270122766,0.335065126,0.0024871,0.2619102,0.349670678,0.015687061,1
0.335709393,0.434702158,-0.012544975,0.380798578,0.363222539,-0.010972063,0.386150956,0.291161329,-0.010545387,0.352988571,0.264251769,-0.005520811,0.360155433,0.320107549,0.020299785,0.375847161,0.275040388,0.002827747,0.368872076,0.324257612,-0.007457771,0.361688346,0.340344787,-0.01177809,0.328638762,0.313975155,0.018849807,0.339973927,0.2705805,-0.001244957,0.338767201,0.336872071,-0.007109195,0.332658738,0.346209675,-0.004840201,0.295564592,0.315434664,0.012503537,0.306419879,0.272459954,-0.014654906,0.310174108,0.341213763,-0.008833013,0.303017318,0.355695993,0.003560495,0.257957757,0.321973383,0.005533225,0.277058184,0.287210852,-0.008878804,0.282131761,0.331524551,0.001377419,0.273060799,0.346291304,0.013702444,1
0.353566617,0.431416988,-0.00710078,0.398637533,0.357593894,-0.002285476,0.404617786,0.282823056,0.000358717,0.370007038,0.263239145,0.006536432,0.375255555,0.316415697,0.025615295,0.392566055,0.275473118,0.011101295,0.385467589,0.32353723,0.001773735,0.376931816,0.343086451,-0.002438452,0.344166726,0.30857271,0.022433484,0.357928008,0.265707374,0.004058138,0.354992419,0.329157412,-0.001952201,0.347076565,0.343721777,0.000265021,0.311546743,0.308964252,0.014989454,0.323098451,0.265052825,-0.009110544,0.325781286,0.331740409,-0.00326142,0.317887247,0.350672185,0.008432526,0.274050862,0.314316541,0.007252498,0.292055786,0.279319286,-0.005276962,0.295509636,0.323050976,0.004669846,0.287889421,0.338513494,0.016132854,1
0.394745201,0.463463306,-0.005533178,0.437554955,0.386418223,-0.000767071,0.446075022,0.309122026,0.000969362,0.41250056,0.284815937,0.004224556,0.408931434,0.347510129,0.028519353,0.4266482,0.301470578,0.015974578,0.426196545,0.336535186,0.003231419,0.416324377,0.364585519,-0.003495937,0.380607575,0.338287234,0.024845794,0.393793941,0.288817316,0.008146068,0.394107759,0.342878044,-0.004200299,0.384062111,0.373686165,-0.006276741,0.34974432,0.335368186,0.017480444,0.361539841,0.288338721,-0.002740401,0.366111487,0.345775485,-0.003123675,0.357218832,0.375738382,0.003777301,0.31296587,0.338765234,0.009732489,0.33544144,0.302235633,-0.002374105,0.341183871,0.342237741,0.003568904,0.333798289,0.365579903,0.012138626,1
0.433597624,0.523613989,-0.005733267,0.474422455,0.447017312,-0.004417862,0.481821209,0.374356568,-0.006467734,0.449469358,0.343566686,-0.006627624,0.439762115,0.399208099,0.020267382,0.461153507,0.349306405,0.001303999,0.464283347,0.396457851,-0.013429964,0.454955012,0.422993898,-0.020512676,0.411228627,0.393813729,0.014022386,0.432849765,0.343484133,-0.006517932,0.43328014,0.407127559,-0.017627155,0.417453676,0.430198967,-0.019205978,0.379814655,0.394999683,0.004047667,0.401896,0.348167002,-0.020324241,0.406560779,0.413602859,-0.016816333,0.392730415,0.438356161,-0.006857788,0.341651082,0.402462274,-0.006210899,0.369094312,0.361089468,-0.020633042,0.379052252,0.406481683,-0.010800311,0.36981535,0.430184424,0.000953191,1
0.477627724,0.626294792,-0.013268934,0.514966846,0.552978635,-0.018059961,0.527058125,0.489760458,-0.024208643,0.506280422,0.456023395,-0.028889157,0.464359343,0.48019135,-0.001204684,0.472513169,0.423612118,-0.020167656,0.49260509,0.454503447,-0.029562434,0.498811483,0.488261163,-0.032239009,0.435411274,0.483340204,-0.003897178,0.454345882,0.440954089,-0.023016917,0.464606702,0.503345668,-0.02623721,0.457532227,0.532041788,-0.023198429,0.405194968,0.494066387,-0.01053659,0.429194778,0.462075204,-0.035410706,0.440283984,0.522005081,-0.029459396,0.433809161,0.546075225,-0.018984035,0.371086836,0.511175931,-0.017893879,0.398318231,0.481005609,-0.034034763,0.411770314,0.524736881,-0.025089012,0.406163245,0.545997918,-0.01464474,1
0.533432662,0.705081999,-0.019853553,0.567739844,0.635484517,-0.03145105,0.56542778,0.571183681,-0.04281614,0.534413338,0.548995197,-0.05080805,0.513394117,0.576420903,-0.021706102,0.523926198,0.522201419,-0.04812067,0.541091561,0.579025269,-0.056304805,0.542086899,0.609597266,-0.057667993,0.478321999,0.587044001,-0.023201855,0.499616265,0.556821108,-0.047229957,0.515248537,0.626153648,-0.046649635,0.506296575,0.63720721,-0.042878233,0.448223531,0.604648054,-0.028672844,0.472576886,0.577761889,-0.057141878,0.488329619,0.64187026,-0.045568798,0.478148341,0.655605495,-0.033246048,0.416757405,0.626563013,-0.035226699,0.444129765,0.602599323,-0.051811904,0.459281385,0.647867799,-0.040139064,0.450678974,0.666745305,-0.028939381,1
0.565669477,0.754179895,-0.024020096,0.601041198,0.698142767,-0.041462883,0.604022145,0.64395988,-0.058699522,0.574733853,0.626211524,-0.071542367,0.543007135,0.639891326,-0.022857009,0.570771933,0.604098797,-0.055926654,0.587107956,0.656978607,-0.067242853,0.581266761,0.678721547,-0.070060313,0.511427939,0.649943292,-0.025271527,0.549991131,0.623373985,-0.061249822,0.567230701,0.698799133,-0.06485118,0.553164065,0.711459339,-0.059935305,0.483658999,0.664671004,-0.032356873,0.526925802,0.646534383,-0.073002949,0.542135298,0.719574034,-0.063691594,0.523698449,0.734309614,-0.048162583,0.454205722,0.685312986,-0.040505357,0.497233987,0.670883596,-0.06431751,0.510437429,0.718977749,-0.054737512,0.493581206,0.736511052,-0.042421877,1
0.592092693,0.832564652,-0.025572978,0.633897662,0.736071706,-0.032932047,0.629946113,0.653547764,-0.036894698,0.590471923,0.627633989,-0.035482336,0.57637918,0.674168885,-0.013922718,0.605858326,0.624683857,-0.038511969,0.610579133,0.684741616,-0.043995153,0.59280771,0.699039936,-0.045207087,0.541933239,0.67873925,-0.011756865,0.57390219,0.62597084,-0.041098129,0.585497916,0.704099894,-0.042093538,0.56441927,0.71240896,-0.036036067,0.510499537,0.688984871,-0.014593304,0.543281496,0.646414101,-0.051190153,0.55989188,0.724522412,-0.043380111,0.537477791,0.73778975,-0.029907314,0.476661801,0.70485878,-0.018277086,0.516974688,0.671935856,-0.041880567,0.529570282,0.725648522,-0.0362093,0.507681429,0.742675126,-0.027541656,1
0.595039904,0.824772656,-0.018866442,0.634061217,0.724479854,-0.021767991,0.632618308,0.638781071,-0.022765592,0.593497872,0.61626482,-0.018458938,0.577698231,0.665692031,-0.003412078,0.6098997,0.623847961,-0.025727766,0.610533237,0.68207562,-0.030660607,0.590486228,0.691860437,-0.03183094,0.543749273,0.670327544,-0.00515741,0.577002287,0.612795889,-0.035793085,0.585298061,0.695888042,-0.036408726,0.564448416,0.708074033,-0.02828748,0.511277199,0.681027055,-0.011555964,0.543901682,0.633075714,-0.049570564,0.559001803,0.715060472,-0.039512634,0.536897063,0.730627179,-0.02298443,0.475669712,0.69735831,-0.018305944,0.51493144,0.661711156,-0.042574126,0.528160036,0.715357721,-0.034182806,0.508325577,0.731240094,-0.022652918,1
0.586399615,0.814311624,-0.019689512,0.626614153,0.713160515,-0.023473626,0.627383947,0.623734534,-0.025607189,0.587094307,0.604789555,-0.022081837,0.571010828,0.652276576,-0.001298691,0.599002481,0.610886693,-0.024504632,0.604493678,0.664913654,-0.029212382,0.587128162,0.675115705,-0.029020827,0.538123131,0.656592309,-0.002718683,0.56824553,0.60003686,-0.032281306,0.579069614,0.682427883,-0.031745479,0.559419751,0.691251934,-0.022268046,0.507217646,0.666958272,-0.009289772,0.537093282,0.621721983,-0.047841314,0.553152561,0.702208281,-0.037957847,0.531698346,0.715243638,-0.020627342,0.472458839,0.683736861,-0.016271535,0.510363996,0.64883393,-0.040494561,0.523471117,0.700739682,-0.031600762,0.503759384,0.715420067,-0.019030552,1
0.576429188,0.801383257,-0.019499751,0.617559433,0.699443281,-0.022470245,0.618330598,0.611360312,-0.023442006,0.57873404,0.59398675,-0.018472958,0.568112314,0.639422715,-0.002724999,0.59841162,0.594889224,-0.024434056,0.598409832,0.655341804,-0.028341949,0.578286052,0.664058506,-0.028600601,0.534295082,0.642513931,-0.003788517,0.564222872,0.5850299,-0.031966496,0.571972966,0.668936193,-0.030725271,0.55259949,0.67668587,-0.02173939,0.501948953,0.652401507,-0.009726721,0.529811621,0.605712056,-0.045585033,0.544497907,0.68703413,-0.034641195,0.524118483,0.699140072,-0.017915864,0.466430008,0.667261541,-0.016187815,0.502218485,0.631632388,-0.037857976,0.51440084,0.684647918,-0.028172918,0.495361567,0.698961139,-0.016087228,1
0.570991457,0.793690145,-0.017879069,0.611040115,0.6940763,-0.020303827,0.609905958,0.607948959,-0.021534121,0.570131779,0.587515652,-0.017058786,0.566826403,0.639676332,0.000799065,0.590251267,0.592934489,-0.021963889,0.592623949,0.642442167,-0.026644126,0.575483441,0.656841159,-0.026013369,0.531676114,0.640438378,-0.00084714,0.554037511,0.585226297,-0.028026326,0.562617302,0.661490083,-0.026903419,0.546001196,0.668806553,-0.018007131,0.498519182,0.6484043,-0.00783778,0.522616446,0.605695724,-0.044843294,0.535973549,0.68251878,-0.035660964,0.517206013,0.693086505,-0.019552318,0.461825609,0.662045896,-0.015149435,0.495768458,0.628502309,-0.03875329,0.506356597,0.679997444,-0.030635823,0.487673342,0.692559242,-0.019124255,1
0.559792101,0.787751675,-0.019748768,0.599031091,0.68780607,-0.022366798,0.595814466,0.602612972,-0.023404473,0.554455936,0.583020747,-0.018878743,0.549727201,0.636797667,1.21E-05,0.568869293,0.588266492,-0.021771699,0.57367152,0.643948495,-0.027673757,0.559863091,0.659386814,-0.028427627,0.51672864,0.638834894,-0.000165244,0.538820803,0.585830092,-0.025950395,0.548374176,0.662704051,-0.026815126,0.532214284,0.671601832,-0.02001529,0.485092878,0.647946775,-0.005448008,0.508258283,0.60408175,-0.04018845,0.522031605,0.680590332,-0.031940963,0.504270971,0.693204343,-0.016946968,0.450032324,0.662868738,-0.011252938,0.482304692,0.625900388,-0.032836843,0.493247569,0.676651657,-0.023931801,0.475509584,0.691520393,-0.012042998,1
0.548059225,0.788714528,-0.018709388,0.58622098,0.689613819,-0.020655349,0.580455899,0.606765926,-0.02137447,0.539848387,0.590108752,-0.016681252,0.539382935,0.638267398,0.002250721,0.557168424,0.587307572,-0.020096093,0.564124763,0.641679406,-0.027241502,0.552795112,0.659074068,-0.028538816,0.506128073,0.641892731,0.001690471,0.526489437,0.590148091,-0.022337699,0.537393749,0.664887607,-0.022849347,0.522448123,0.671708226,-0.016583879,0.474259287,0.652843356,-0.004230087,0.495587289,0.609176576,-0.037663441,0.510278285,0.683793008,-0.029171169,0.494039774,0.694973946,-0.014774087,0.438576639,0.669322729,-0.0107125,0.468477368,0.631485522,-0.03130611,0.479859531,0.681774855,-0.021858262,0.46309346,0.69692266,-0.010037623,1
0.525263369,0.796998262,-0.012570182,0.56083554,0.699638069,-0.01173769,0.559795678,0.620542526,-0.011579261,0.524524689,0.604725122,-0.007056852,0.517864287,0.646591783,0.010162639,0.535289168,0.601712465,-0.0107891,0.541288078,0.651849806,-0.019206045,0.531660199,0.670170069,-0.021920035,0.484862983,0.649939954,0.00634353,0.504291177,0.600203991,-0.017648198,0.514338672,0.672560573,-0.019348763,0.503068507,0.68350631,-0.013660494,0.452920496,0.66160357,-0.002502547,0.472913861,0.618534029,-0.034395315,0.485425711,0.689753056,-0.025826754,0.471645981,0.703114569,-0.011590819,0.416910559,0.67937541,-0.011767592,0.444475502,0.642448068,-0.031082392,0.454382062,0.690674901,-0.021223389,0.440188795,0.704760373,-0.009353746,1
0.495829016,0.810385644,-0.012042901,0.530418932,0.712593615,-0.010005011,0.525987267,0.633372426,-0.009578517,0.491131246,0.620287597,-0.004329836,0.476976991,0.666831017,0.017998653,0.493136704,0.615571499,-0.006224592,0.502308071,0.667396426,-0.016795415,0.494746625,0.689027131,-0.019611552,0.446847767,0.672945082,0.014021624,0.467541575,0.622480512,-0.014287859,0.479059815,0.692995787,-0.01944815,0.465688437,0.703129828,-0.014735409,0.416467339,0.684588373,0.003993013,0.438997447,0.642412603,-0.03241124,0.451960862,0.713693023,-0.027286302,0.437033385,0.726358891,-0.013394585,0.381784856,0.701190889,-0.006274238,0.411946625,0.665550649,-0.027451772,0.421444952,0.712569952,-0.019759532,0.405219674,0.72568506,-0.00850578,1
0.435924023,0.842811227,-0.016909804,0.475667059,0.742702842,-0.016176244,0.471214533,0.6611467,-0.015497355,0.433094323,0.645779908,-0.010425331,0.433000058,0.695997715,0.011996423,0.448081464,0.642225802,-0.011348266,0.45285973,0.683070362,-0.020861538,0.445150971,0.709264755,-0.02231542,0.39869374,0.701441526,0.011289201,0.411005557,0.648778319,-0.013761558,0.421508312,0.718007028,-0.016290698,0.415501863,0.733462453,-0.009636114,0.366163611,0.7135759,0.004366337,0.379313946,0.673281252,-0.027817454,0.392533213,0.742914975,-0.020480908,0.384798765,0.760677338,-0.005773429,0.329696774,0.732420921,-0.003582471,0.350408792,0.696837485,-0.021225831,0.36159265,0.743544161,-0.011810323,0.354429841,0.761185884,0.000490533,1
0.393494785,0.86288327,-0.010578855,0.431393802,0.760650158,-0.005356021,0.430716753,0.678493202,-0.001893684,0.402793139,0.653452456,0.004748277,0.380975366,0.707807243,0.021225875,0.38905555,0.655711114,0.001143318,0.397941798,0.691275775,-0.010524043,0.398429006,0.719949305,-0.01467,0.34970215,0.714960635,0.018276894,0.357509702,0.661636889,-0.005695165,0.368269145,0.720388412,-0.013103556,0.366304994,0.74248153,-0.010239782,0.317647845,0.729578614,0.009768534,0.330775708,0.692123413,-0.019821733,0.342100084,0.751626074,-0.017414499,0.337729067,0.769355595,-0.00660767,0.28142029,0.750580788,0.000585688,0.302578002,0.719394028,-0.016216964,0.313008636,0.758538127,-0.010215878,0.308792919,0.772291899,-0.000731589,1
0.346619189,0.867307067,-0.013835344,0.385921538,0.763210297,-0.010265057,0.385428935,0.677998424,-0.007674764,0.349096894,0.66657418,-0.000162199,0.342268914,0.716542184,0.018973205,0.349934042,0.660256743,-0.003413416,0.355039984,0.709773481,-0.013560755,0.354847729,0.739353955,-0.015836831,0.310314864,0.723386109,0.017564697,0.313911825,0.671542525,-0.007759904,0.323335171,0.737857044,-0.011295715,0.324463755,0.753592074,-0.005261466,0.278239012,0.737036228,0.009766249,0.285354555,0.698884547,-0.021414243,0.295861065,0.763316512,-0.01546119,0.294101447,0.77752316,-0.001752051,0.24191618,0.754874051,0.000885709,0.258450598,0.721881092,-0.015242259,0.265420437,0.763658345,-0.007481077,0.260071516,0.776617229,0.003401477,1
0.293350965,0.872333825,-0.01848327,0.333101094,0.774399936,-0.019206373,0.331684679,0.688805938,-0.020485206,0.291113287,0.674838066,-0.015742676,0.29646194,0.723906815,0.017883269,0.306786209,0.672548652,-0.006261283,0.309717208,0.733265579,-0.017486131,0.306111872,0.754098356,-0.021412963,0.262203515,0.729028583,0.017118203,0.265376031,0.679207206,-0.008923007,0.274830461,0.753536403,-0.012069622,0.273040265,0.759197056,-0.006573047,0.228304982,0.743191004,0.009376558,0.232636631,0.702007115,-0.022254337,0.245010078,0.772637963,-0.012573097,0.241309196,0.780104578,0.002824707,0.191279292,0.762083948,-7.25E-05,0.202931896,0.731156707,-0.015603476,0.212956056,0.776092529,-0.004560085,0.208426341,0.785828829,0.008192953,1
0.260913491,0.880100965,-0.018886693,0.303675115,0.781463742,-0.019627778,0.300539941,0.694652498,-0.02018158,0.260184139,0.680882215,-0.014533233,0.272412151,0.729461491,0.012973894,0.286214262,0.678820729,-0.011116766,0.282133877,0.739877284,-0.021549091,0.275073379,0.759635925,-0.025392838,0.235826582,0.731630981,0.011914868,0.241762727,0.684219301,-0.01543159,0.248240516,0.76173234,-0.017370561,0.245984882,0.768350363,-0.010808469,0.201105922,0.744409919,0.004330287,0.204612881,0.706990719,-0.029076915,0.216286898,0.780874431,-0.018368958,0.211997017,0.78876698,-0.001982378,0.163452685,0.762202382,-0.004722243,0.175529867,0.732099473,-0.021717161,0.184336394,0.781071186,-0.009827419,0.177811831,0.791094542,0.003654505,1
0.237566829,0.893888533,-0.020759078,0.28186205,0.791300356,-0.021398421,0.280854881,0.701090038,-0.021213697,0.239633963,0.687355757,-0.014402249,0.252401561,0.739909232,0.010760006,0.263610125,0.685276926,-0.012336911,0.259490043,0.746341467,-0.022678522,0.252388567,0.764949381,-0.026787506,0.214694783,0.742303789,0.011057204,0.221516281,0.693111241,-0.014986835,0.227983117,0.770215511,-0.017795186,0.223134726,0.77472955,-0.012435933,0.179103807,0.754816473,0.005089964,0.182640254,0.711923242,-0.027518449,0.195063055,0.786537886,-0.017593553,0.18885389,0.795358658,-0.002114691,0.140633821,0.772004187,-0.002336498,0.154011458,0.738882661,-0.019742271,0.162708551,0.787644327,-0.00839849,0.15394564,0.798039556,0.004663847,1
0.213380545,0.894280493,-0.016392678,0.252713203,0.796983302,-0.015983902,0.251751333,0.712032557,-0.016519563,0.21359843,0.697411776,-0.011062621,0.227098793,0.752211809,0.017681086,0.240919352,0.697547555,-0.005350328,0.23616004,0.753673732,-0.015867138,0.22699368,0.774054587,-0.019612251,0.190139994,0.754230857,0.015591613,0.196868002,0.704486072,-0.010248818,0.202839136,0.780910373,-0.013254979,0.198577449,0.787129283,-0.007652901,0.153897882,0.766973436,0.007086576,0.159270823,0.724393845,-0.026726147,0.170950949,0.799966574,-0.018130016,0.164169282,0.809848905,-0.002590544,0.114663191,0.78535068,-0.002456516,0.129587263,0.749399602,-0.020394886,0.138754845,0.797213078,-0.009372151,0.129724562,0.808326542,0.003876834,1
0.202092677,0.906751692,-0.018131642,0.241833612,0.807560146,-0.018680446,0.241620079,0.720849276,-0.019246353,0.203051165,0.707731903,-0.012820726,0.220753506,0.758191407,0.015556461,0.234084442,0.704244554,-0.008978659,0.22604312,0.764035404,-0.019266823,0.213997543,0.781763554,-0.022475164,0.181980759,0.759892046,0.014330676,0.189462587,0.707698166,-0.012434429,0.192221418,0.788407147,-0.013638753,0.186564147,0.789870858,-0.006116577,0.144343048,0.771012902,0.006484576,0.149728552,0.726448119,-0.027434755,0.159619585,0.805653095,-0.015751068,0.152963817,0.811901033,0.00197095,0.10462866,0.78605026,-0.002655177,0.117878273,0.75396812,-0.019696286,0.125620723,0.806462407,-0.006528089,0.117244214,0.815470278,0.008247205,1
0.189588428,0.90853101,-0.018707877,0.230855137,0.811051011,-0.020378591,0.230226815,0.727802634,-0.021901488,0.189718351,0.715543687,-0.016403111,0.216650262,0.764144897,0.015533353,0.229070842,0.71146065,-0.009116899,0.219675004,0.768636286,-0.020934453,0.208437413,0.784949362,-0.025458874,0.17647852,0.76563853,0.014090478,0.182989851,0.714906335,-0.012054462,0.184786975,0.792626679,-0.014800591,0.179361939,0.793828368,-0.008932417,0.137345552,0.777372181,0.006160634,0.141213238,0.733568847,-0.026617777,0.151243269,0.810578763,-0.015601878,0.145390272,0.816546857,0.001147667,0.096756645,0.793879569,-0.003181972,0.108627386,0.761430025,-0.018878091,0.117141917,0.812413752,-0.004950515,0.110035524,0.821350276,0.010044802,1
0.186222911,0.916449845,-0.017878216,0.225395888,0.818734765,-0.018962558,0.222570851,0.734776855,-0.019934887,0.183396906,0.719171286,-0.013909678,0.209647492,0.770588756,0.014265868,0.223698124,0.714132667,-0.011388941,0.213351235,0.77324003,-0.022787703,0.200835884,0.792510629,-0.026409322,0.170615256,0.77247256,0.012317043,0.178268611,0.718884766,-0.015636256,0.17913422,0.798211217,-0.018887792,0.172507495,0.803122282,-0.012585192,0.131685585,0.783346057,0.00396722,0.136937037,0.739701688,-0.03122318,0.146143079,0.818796873,-0.021540646,0.139752433,0.82532227,-0.00466452,0.091171473,0.798176646,-0.005385817,0.103821278,0.764676094,-0.022734124,0.112198606,0.816780031,-0.009503085,0.104893796,0.826426327,0.005511628,1
0.190301821,0.906047702,-0.015855515,0.228235245,0.809065759,-0.016656213,0.22248438,0.725920677,-0.01809185,0.181372598,0.718090236,-0.012916727,0.210207999,0.766865671,0.018426063,0.222910702,0.712765872,-0.006513709,0.214690775,0.768578649,-0.019011257,0.204935998,0.789468467,-0.024000363,0.172095761,0.768259883,0.014948424,0.178551927,0.713456213,-0.013204244,0.181191534,0.790825725,-0.017675608,0.177710757,0.798105717,-0.012165208,0.134438798,0.78009963,0.005246292,0.137939095,0.735013306,-0.029791426,0.149346322,0.810773909,-0.020676395,0.146508217,0.818540812,-0.004226777,0.094531298,0.797502577,-0.005442901,0.105643064,0.762529969,-0.022606369,0.115334094,0.812745273,-0.009465938,0.111192673,0.82364279,0.005268265,1
0.199169546,0.894097328,-0.015097511,0.236204699,0.798217952,-0.015397897,0.231999934,0.717219472,-0.016459126,0.192885727,0.707907379,-0.011423983,0.216096565,0.754392743,0.018299572,0.229097456,0.701076746,-0.003232594,0.22332181,0.755073428,-0.013642965,0.214025244,0.774732292,-0.017694566,0.178705499,0.75642997,0.015680153,0.184554771,0.705912292,-0.008509265,0.189773053,0.780040264,-0.011569289,0.186572149,0.786745012,-0.006130678,0.141273052,0.769271255,0.007214024,0.148076028,0.727329969,-0.023993596,0.160327271,0.800931573,-0.014647952,0.154881477,0.809772491,0.000784892,0.101550572,0.788346469,-0.002219799,0.117854364,0.753656805,-0.017360201,0.126953453,0.801129401,-0.004384548,0.118825771,0.811454177,0.009755283,1
0.216960937,0.884681165,-0.015308821,0.256803781,0.787766457,-0.014923734,0.249716878,0.702103674,-0.01494148,0.209544271,0.693831682,-0.009036394,0.235396951,0.746117294,0.017089393,0.243931726,0.690729141,-0.003828064,0.237452656,0.743462086,-0.014053787,0.229213998,0.764215112,-0.01825453,0.197542548,0.7489838,0.015309989,0.201362789,0.69542861,-0.009130361,0.206108421,0.768152773,-0.012580124,0.203283697,0.776237249,-0.00715809,0.161715403,0.760304451,0.007967784,0.163303137,0.714653373,-0.022617048,0.175627783,0.786738634,-0.012814582,0.172245502,0.797050297,0.002683289,0.122160472,0.77673924,-0.000408799,0.132699475,0.742047548,-0.015790522,0.142375112,0.790778756,-0.00340938,0.137541726,0.801331103,0.010196335,1
0.224523559,0.880319834,-0.014976026,0.260575026,0.785309196,-0.014853106,0.254532695,0.703122318,-0.015468196,0.214704484,0.693390965,-0.009994364,0.237480789,0.745790005,0.017723434,0.248605058,0.692956984,-0.005177644,0.242986336,0.746215224,-0.016047101,0.234420761,0.766354442,-0.020137882,0.200996414,0.747552574,0.015076987,0.205979154,0.695832312,-0.011128314,0.210493565,0.770319343,-0.01459797,0.207268372,0.776819587,-0.008925668,0.165294215,0.758823872,0.006491061,0.168798357,0.713516176,-0.027060261,0.180447608,0.78685385,-0.017966604,0.176230893,0.795318723,-0.001987437,0.126844674,0.776052952,-0.002967322,0.139865279,0.740773976,-0.020310022,0.14921473,0.788542032,-0.008360621,0.142578363,0.799426973,0.005514244,1
0.241063699,0.885545492,-0.015465194,0.279684901,0.785549283,-0.015410358,0.271021873,0.696718991,-0.01506381,0.228400975,0.685709178,-0.009347887,0.252408355,0.739845037,0.009525224,0.261311293,0.683205783,-0.010659411,0.257692039,0.736894429,-0.020362362,0.248128489,0.757343829,-0.024576858,0.215168014,0.743074477,0.008166797,0.220757112,0.69055891,-0.015045037,0.228755191,0.763580084,-0.018217623,0.222937584,0.773032844,-0.013520462,0.180349797,0.755625188,0.002134733,0.18455644,0.710005164,-0.027007349,0.199964568,0.781946421,-0.017101241,0.193699777,0.7937572,-0.002460887,0.14209725,0.774099886,-0.004711151,0.156012103,0.738183737,-0.020406775,0.16753526,0.785796821,-0.008445638,0.159761474,0.797176063,0.004561904,1
